LCV5KK3V37HW,1,0,http://www.wikidata.org/entity/Q171870
LCV5KK3V37HW,2,0,http://www.wikidata.org/entity/Q252217
LCV5KK3V37HW,3,0,http://www.wikidata.org/entity/Q362653
LCV5KK3V37HW,4,0,http://www.wikidata.org/entity/Q6352437
LCV5KK3V37HW,5,0,http://www.wikidata.org/entity/Q221240
LCV5KK3V37HW,6,0,http://www.wikidata.org/entity/Q331272
LCV5KK3V37HW,7,0,http://www.wikidata.org/entity/Q331305
LCV5KK3V37HW,8,0,http://www.wikidata.org/entity/Q362773
LCV5KK3V37HW,9,0,http://www.wikidata.org/entity/Q111333159
LCV5KK3V37HW,10,0,http://www.wikidata.org/entity/Q171858
LCV5KK3V37HW,11,0,http://www.wikidata.org/entity/Q331248
LCV5KK3V37HW,12,0,http://www.wikidata.org/entity/Q171715
LCV5KK3V37HW,13,0,http://www.wikidata.org/entity/Q172088
LCV5KK3V37HW,14,0,http://www.wikidata.org/entity/Q362598
LCV5KK3V37HW,15,0,http://www.wikidata.org/entity/Q3113821
LCV5KK3V37HW,16,0,http://www.wikidata.org/entity/Q172028
LCV5KK3V37HW,17,0,http://www.wikidata.org/entity/Q171679
LCV5KK3V37HW,18,0,http://www.wikidata.org/entity/Q171681
X205ZIS9BZ8P,1,0,http://www.wikidata.org/entity/Q363191
X205ZIS9BZ8P,2,0,http://www.wikidata.org/entity/Q3113827
F109YH5WRXD3,1,0,http://www.wikidata.org/entity/Q136660
F109YH5WRXD3,2,0,http://www.wikidata.org/entity/Q85242
F109YH5WRXD3,3,0,http://www.wikidata.org/entity/Q2465
F109YH5WRXD3,4,0,http://www.wikidata.org/entity/Q486409
F109YH5WRXD3,5,0,http://www.wikidata.org/entity/Q5455433
F109YH5WRXD3,6,0,http://www.wikidata.org/entity/Q35483018
F109YH5WRXD3,7,0,http://www.wikidata.org/entity/Q84700
RQBKHTKX80HK,1,0,http://www.wikidata.org/entity/Q1950317
RQBKHTKX80HK,2,0,http://www.wikidata.org/entity/Q239073
RQBKHTKX80HK,3,0,http://www.wikidata.org/entity/Q1883241
RQBKHTKX80HK,4,0,http://www.wikidata.org/entity/Q176800
VPQ1L3UAQ5NB,1,0,http://www.wikidata.org/entity/Q106874303
VPQ1L3UAQ5NB,2,0,http://www.wikidata.org/entity/Q106874444
VPQ1L3UAQ5NB,3,0,http://www.wikidata.org/entity/Q106874510
VPQ1L3UAQ5NB,4,0,http://www.wikidata.org/entity/Q106874511
VPQ1L3UAQ5NB,5,0,http://www.wikidata.org/entity/Q52901547
VPQ1L3UAQ5NB,6,0,http://www.wikidata.org/entity/Q55210315
VPQ1L3UAQ5NB,7,0,http://www.wikidata.org/entity/Q55210319
VPQ1L3UAQ5NB,8,0,http://www.wikidata.org/entity/Q106874313
VPQ1L3UAQ5NB,9,0,http://www.wikidata.org/entity/Q106874294
VPQ1L3UAQ5NB,10,0,http://www.wikidata.org/entity/Q106874397
TT9RWD687V1U,1,0,http://www.wikidata.org/entity/Q918372
TT9RWD687V1U,2,0,http://www.wikidata.org/entity/Q1022741
TT9RWD687V1U,3,0,http://www.wikidata.org/entity/Q25610
TT9RWD687V1U,4,0,http://www.wikidata.org/entity/Q1784437
TT9RWD687V1U,5,0,http://www.wikidata.org/entity/Q254244
TT9RWD687V1U,6,0,http://www.wikidata.org/entity/Q1966925
TT9RWD687V1U,7,0,http://www.wikidata.org/entity/Q617407
TT9RWD687V1U,8,0,http://www.wikidata.org/entity/Q641756
TT9RWD687V1U,9,0,http://www.wikidata.org/entity/Q1708628
5THUDH0DSNN9,1,0,http://www.wikidata.org/entity/Q9330648
5THUDH0DSNN9,2,0,http://www.wikidata.org/entity/Q9330647
5THUDH0DSNN9,3,0,http://www.wikidata.org/entity/Q9330646
5THUDH0DSNN9,4,0,http://www.wikidata.org/entity/Q9330644
5THUDH0DSNN9,5,0,http://www.wikidata.org/entity/Q9330643
5THUDH0DSNN9,6,0,http://www.wikidata.org/entity/Q9330639
5THUDH0DSNN9,7,0,http://www.wikidata.org/entity/Q9330638
5THUDH0DSNN9,8,0,http://www.wikidata.org/entity/Q9330637
5THUDH0DSNN9,9,0,http://www.wikidata.org/entity/Q9330636
5THUDH0DSNN9,10,0,http://www.wikidata.org/entity/Q9330634
5THUDH0DSNN9,11,0,http://www.wikidata.org/entity/Q9330633
5THUDH0DSNN9,12,0,http://www.wikidata.org/entity/Q9330632
5THUDH0DSNN9,13,0,http://www.wikidata.org/entity/Q9330631
5THUDH0DSNN9,14,0,http://www.wikidata.org/entity/Q9330630
5THUDH0DSNN9,15,0,http://www.wikidata.org/entity/Q9330629
5THUDH0DSNN9,16,0,http://www.wikidata.org/entity/Q9330628
5THUDH0DSNN9,17,0,http://www.wikidata.org/entity/Q9330627
5THUDH0DSNN9,18,0,http://www.wikidata.org/entity/Q9330626
5THUDH0DSNN9,19,0,http://www.wikidata.org/entity/Q9330625
5THUDH0DSNN9,20,0,http://www.wikidata.org/entity/Q9330624
5THUDH0DSNN9,21,0,http://www.wikidata.org/entity/Q9330623
5THUDH0DSNN9,22,0,http://www.wikidata.org/entity/Q9330622
CSVV9USU139R,1,0,http://www.wikidata.org/entity/Q9330563
CSVV9USU139R,2,0,http://www.wikidata.org/entity/Q9330562
CSVV9USU139R,3,0,http://www.wikidata.org/entity/Q9330561
CSVV9USU139R,4,0,http://www.wikidata.org/entity/Q9330560
CSVV9USU139R,5,0,http://www.wikidata.org/entity/Q9329962
CSVV9USU139R,6,0,http://www.wikidata.org/entity/Q9329961
CSVV9USU139R,7,0,http://www.wikidata.org/entity/Q9329960
CSVV9USU139R,8,0,http://www.wikidata.org/entity/Q9329959
CSVV9USU139R,9,0,http://www.wikidata.org/entity/Q9329958
CSVV9USU139R,10,0,http://www.wikidata.org/entity/Q9329957
CSVV9USU139R,11,0,http://www.wikidata.org/entity/Q9329956
CSVV9USU139R,12,0,http://www.wikidata.org/entity/Q9329955
CSVV9USU139R,13,0,http://www.wikidata.org/entity/Q9329954
CSVV9USU139R,14,0,http://www.wikidata.org/entity/Q9329953
CSVV9USU139R,15,0,http://www.wikidata.org/entity/Q9329952
CSVV9USU139R,16,0,http://www.wikidata.org/entity/Q9329951
CSVV9USU139R,17,0,http://www.wikidata.org/entity/Q9329950
CSVV9USU139R,18,0,http://www.wikidata.org/entity/Q9329949
CSVV9USU139R,19,0,http://www.wikidata.org/entity/Q9329948
CSVV9USU139R,20,0,http://www.wikidata.org/entity/Q9329947
CSVV9USU139R,21,0,http://www.wikidata.org/entity/Q9329946
KY57GL5ERH2N,1,0,http://www.wikidata.org/entity/Q15190623
KY57GL5ERH2N,2,0,http://www.wikidata.org/entity/Q6868816
KY57GL5ERH2N,3,0,http://www.wikidata.org/entity/Q1189520
KY57GL5ERH2N,4,0,http://www.wikidata.org/entity/Q157312
KY57GL5ERH2N,5,0,http://www.wikidata.org/entity/Q63270170
KY57GL5ERH2N,6,0,http://www.wikidata.org/entity/Q2614671
KY57GL5ERH2N,7,0,http://www.wikidata.org/entity/Q1046913
KY57GL5ERH2N,8,0,http://www.wikidata.org/entity/Q63217681
KY57GL5ERH2N,9,0,http://www.wikidata.org/entity/Q2710551
KY57GL5ERH2N,10,0,http://www.wikidata.org/entity/Q19888353
NPK0WVYHYPKR,1,0,http://www.wikidata.org/entity/Q2344269
NPK0WVYHYPKR,2,0,http://www.wikidata.org/entity/Q2207366
1FT5RLG5K5UP,1,0,http://www.wikidata.org/entity/Q108708406
1FT5RLG5K5UP,2,0,http://www.wikidata.org/entity/Q15245683
DCXBN9Z30XWZ,1,0,http://www.wikidata.org/entity/Q3691022
DCXBN9Z30XWZ,2,0,http://www.wikidata.org/entity/Q3772290
SDS0ZTPY5QHP,1,0,http://www.wikidata.org/entity/Q672
SDS0ZTPY5QHP,2,0,http://www.wikidata.org/entity/Q851
SDS0ZTPY5QHP,3,0,http://www.wikidata.org/entity/Q986
SDS0ZTPY5QHP,4,0,http://www.wikidata.org/entity/Q921
SDS0ZTPY5QHP,5,0,http://www.wikidata.org/entity/Q37
SDS0ZTPY5QHP,6,0,http://www.wikidata.org/entity/Q774
SDS0ZTPY5QHP,7,0,http://www.wikidata.org/entity/Q227
SDS0ZTPY5QHP,8,0,http://www.wikidata.org/entity/Q26273
1BV5KL3OW6DA,1,0,http://www.wikidata.org/entity/Q90346157
