data,candidates,QID,row,columns,quality,description,aliases,P31,P279,sitelink
Avtovo,Avtovo,Q2016654,0,0,1,"metro station in Saint Petersburg, Russia",,Q928830|Q22808403|Q2319498,,Avtovo (Saint Petersburg Metro)
Avtovo,Avtovo,Q4056185,0,0,1,,Avtovo municipality,Q27587207,,
Avtovo,Avtovo,Q840908,0,0,1,"historical district of St Petersburg, Russia",,Q15243209,,
Avtovo,Avtovo,Q4056186,0,0,1,,,Q4530848,,
Avtovo,Avtovo,Q4056184,0,0,1,railway station,,Q55488,,
Avtovo,Saint Petersburg Central Bus Terminal,Q20503067,0,0,1,,Avtovokzal,Q494829,,
Avtovo,Avtovo CHP-15,Q4056193,0,0,1,"Power plant in St Petersburg, Russia",,Q200297,,Avtovo CHP-15
Avtovo,Avtovo tram viaduct (Kronstadtsky),Q18755208,0,0,1,,,Q1425560,,
Avtovo,Avtovo overpass,Q18755196,0,0,1,overpass,,Q537127,,
Avtovo,Avtovo Residential Complex,Q124287027,0,0,1,,,Q2319498,,
Evgeny Levinson,Evgeny Levinson,Q4256543,0,1,1,Russian architect and restorer (1894-1968),Evgenii Adolfovich Levinson|Evgenij Adol'fovic Levinson|Evgenii Levinson|Evgenii Adol'fovich Levinson|Yevgeny Levinson|Evgenii Levinson Levinson|Yevgeny Adol'fovich Levinson|Jewgenij A. Levinson,Q5,,
regional cultural heritage site in Russia,regional cultural heritage site in Russia,Q105835744,0,2,1,type of Russian cultural heritage site,cultural heritage site in Russia of regional importance,Q18087975|Q30634609,Q8346700,
regional cultural heritage site in Russia,Avtovo,Q2016654,0,2,2,"metro station in Saint Petersburg, Russia",,Q928830|Q22808403|Q2319498,,Avtovo (Saint Petersburg Metro)
regional cultural heritage site in Russia,Avtovo,Q4056185,0,2,2,,Avtovo municipality,Q27587207,,
regional cultural heritage site in Russia,Avtovo,Q840908,0,2,2,"historical district of St Petersburg, Russia",,Q15243209,,
regional cultural heritage site in Russia,Avtovo,Q4056186,0,2,2,,,Q4530848,,
regional cultural heritage site in Russia,Avtovo,Q4056184,0,2,2,railway station,,Q55488,,
regional cultural heritage site in Russia,Saint Petersburg Central Bus Terminal,Q20503067,0,2,2,,Avtovokzal,Q494829,,
regional cultural heritage site in Russia,Avtovo CHP-15,Q4056193,0,2,2,"Power plant in St Petersburg, Russia",,Q200297,,Avtovo CHP-15
regional cultural heritage site in Russia,Avtovo tram viaduct (Kronstadtsky),Q18755208,0,2,2,,,Q1425560,,
regional cultural heritage site in Russia,Avtovo overpass,Q18755196,0,2,2,overpass,,Q537127,,
regional cultural heritage site in Russia,Avtovo Residential Complex,Q124287027,0,2,2,,,Q2319498,,
regional cultural heritage site in Russia,Evgeny Levinson,Q4256543,0,2,2,Russian architect and restorer (1894-1968),Evgenii Adolfovich Levinson|Evgenij Adol'fovic Levinson|Evgenii Levinson|Evgenii Adol'fovich Levinson|Yevgeny Levinson|Evgenii Levinson Levinson|Yevgeny Adol'fovich Levinson|Jewgenij A. Levinson,Q5,,
