data,candidates,QID,row,columns,quality,description,aliases,P31,P279,sitelink
Val-d'Or,Val-d'Or,Q141937,0,0,1,"city in Québec, Canada","Val-d'Or, Quebec|Val-d'Or, QC",Q27676416,,Val-d'Or
Val-d'Or,Saint-Priest,Q24126,0,0,1,"commune in Ardèche, France","Saint-Priest, Ardèche|Saint-Priest, Ardeche|Saint-Priest, France|Val-d'Or",Q484170,,"Saint-Priest, Ardèche"
Val-d'Or,Cesancey,Q1142164,0,0,1,"commune in Jura, France",Val-d'Or,Q484170,,Cesancey
Val-d'Or,Val-d'Oronaye,Q21979939,0,0,1,"commune in Alpes-de-Haute-Provence, France",Vau d'Oronaia,Q484170,,Val-d'Oronaye
Val-d'Or,Val-d'Ornain,Q1333196,0,0,1,"commune in Meuse, France",,Q484170,,Val-d'Ornain
Val-d'Or,Val d'Orger,Q26276607,0,0,1,commune in Eure,,Q484170,,Val d'Orger
Val-d'Or,Val d'Orcia,Q217449,0,0,1,valley and cultural landscape in central Italy; a World Heritage site,,Q39816|Q1129474,,Val d'Orcia
Val-d'Or,Val d'Or,Q7909175,0,0,1,French racehorse,,Q726,,Val d'Or (horse)
Val-d'Or,Val d'Or,Q100360659,0,0,1,"street in Sainte-Anne, Martinique",,Q79007,,
Val-d'Or,Val-d'Or,Q61022453,0,0,1,"Meteorological Service of Canada's station for Val-d'Or (MSC ID: 7098603), Québec, Canada",,Q190107,,
Val-d'Or,Rouyn-Noranda,Q141804,0,0,2,"town and equivalent territory in Abitibi-Témiscamingue, Quebec, Canada","Rouyn-Noranda, Quebec|Rouyn-Noranda, QC",Q27676416|Q3518817|Q104782082,,Rouyn-Noranda
Val-d'Or,Rouyn-Noranda–Témiscamingue,Q3445512,0,0,2,"provincial electoral district in Quebec, Canada",,Q2973931,,Rouyn-Noranda–Témiscamingue
Val-d'Or,Rouyn-Noranda,Q7371647,0,0,2,"regional county municipality in Quebec, Canada",Rouyn-Noranda Regional County Municipality,Q204613,,Rouyn-Noranda Regional County Municipality
Val-d'Or,Rouyn-Noranda,Q3445513,0,0,2,"former provincial electoral district in Quebec, Canada",,Q2973931,,Rouyn-Noranda (electoral district)
