data,candidates,QID,row,columns,quality,description,aliases,P31,P279,sitelink
HD 63754,HD 63754,Q10850341,0,0,1,star,,Q50053|Q67206691|Q2247863,,HD 63754
Kepler-22,Kepler-22 b,Q47304,1,0,1,exoplanet orbiting around Kepler-22,,Q18611609|Q44559,,Kepler-22b
Kepler-22,Kepler-22,Q47570,1,0,1,star in the constellation Cygnus,,Q5864|Q1362543|Q2168098|Q2247863|Q112881|Q67206785|Q523,,Kepler-22
Kepler-22,Kepler-223,Q722454,1,0,1,planetary system,,Q523|Q2168098|Q67206785|Q1362543,,Kepler-223
Kepler-22,Kepler-223 c,Q28503768,1,0,1,extrasolar planet,,Q44559|Q18611609,,Kepler-223c
Kepler-22,Kepler-220 b,Q28503719,1,0,1,extrasolar planet,KOI-719 b|Kepler-220 b,Q44559|Q18611609,,
Kepler-22,Kepler-220,Q38394019,1,0,1,star in the constellation Cygnus,"KOI-719, KIC-9950612",Q523|Q2168098|Q67206785|Q1362543,,
Kepler-22,Kepler-227 c,Q28503781,1,0,1,extrasolar planet,Kepler-227 c|KOI-752 c,Q44559|Q18611609,,
Kepler-22,Kepler-221 c,Q28503731,1,0,1,extrasolar planet,,Q44559|Q18611609,,
Kepler-22,Kepler-226 d,Q28503780,1,0,1,extrasolar planet,,Q44559|Q18611609,,
Kepler-22,Kepler-220 e,Q28503733,1,0,1,extrasolar planet,Kepler-220 e|KOI-719 e,Q44559|Q18611609,,
Kepler-22,Kepler-22b: A 2.4 EARTH-RADIUS PLANET IN THE HABITABLE ZONE OF A SUN-LIKE STAR,Q56602853,1,0,2,scientific article published in the Astrophysical Journal,,Q13442814,,
HD 101245,HD 101245,Q12064376,2,0,1,star in the constellation Crater,,Q67206691|Q2247863,,
HR 6806,HR 6806,Q1070705,3,0,1,star in the constellation Hercules,,Q6243|Q2168098|Q67206691|Q2247863,,HD 166620
Gliese 412 A,Gliese 412 A,Q1145510,4,0,1,star in the constellation Ursa Major,BD+44 2051,Q13890|Q67206691|Q2247863,,
Ross 271,Ross 271,Q97500765,5,0,1,High proper-motion Star,,Q2247863,,
HD 14412,HD 14412,Q1070015,6,0,1,star in the constellation Fornax,,Q67206691|Q2247863,,HD 14412
HD 14412,HD 144122,Q91401518,6,0,1,star in the constellation Norma,,Q523|Q67206691,,
HD 14412,HD 144126,Q88801793,6,0,1,star in the constellation Apus,,Q523,,
HD 14412,HD 144124,Q87472932,6,0,1,star in the constellation Triangulum Australe,,Q523|Q67206691,,
HD 14412,HD 144121,Q92719116,6,0,1,star in the constellation Norma,,Q523,,
HD 14412,HD 144129,Q78192419,6,0,1,star in the constellation Hercules,,Q523|Q67206691,,
HD 14412,HD 144120,Q77362266,6,0,1,star in the constellation Norma,,Q523|Q67206691,,
HD 14412,HD 144125,Q88801747,6,0,1,star in the constellation Apus,,Q523|Q67206691,,
HD 14412,HD 144127,Q85491707,6,0,1,high proper-motion star in the constellation Draco,,Q2247863,,
HD 14412,HD 144128,Q79892739,6,0,1,high proper-motion star in the constellation Hercules,,Q2247863,,
HD 14412,star,Q523,6,0,2,astronomical object consisting of a luminous spheroid of plasma held together by its own gravity,celestial star|stars|celestial stars|the stars|stellar,Q17444909,Q6999|Q1027098|Q1146001,Star
HD 14412,Star Trek,Q1092,6,0,2,science fiction media franchise,Star Trek franchise|StarTrek,Q196600,,Star Trek
HD 14412,Star,Q37529922,6,0,2,family name,,Q101352,,
HD 14412,Star Wars,Q462,6,0,2,epic space opera multimedia franchise created by George Lucas,,Q196600|Q431289|Q130371093,,Star Wars
HD 14412,Star,Q381936,6,0,2,international racing sailing class,,Q106179098|Q3511280,Q474161,Star (keelboat)
HD 14412,celebrity,Q211236,6,0,2,prominent person who commands some degree of public fascination and appears in the media,famous person|prominent person|famous persons|celebrities|public figures|star|icon,Q12737077|Q214339,Q215627,Celebrity
HD 14412,STAR,Q3480422,6,0,2,"public transport network in Rennes, France",,Q18325841,,
HD 14412,Starnberg,Q61936,6,0,2,"city in Bavaria, Germany",,Q134626|Q42744322,,Starnberg
HD 14412,Star TV,Q2067812,6,0,2,Turkey-based cable television channel,Magic Box|Star Magic Box,Q1616075,,Star TV (Turkey)
HD 14412,Starz Entertainment,Q515869,6,0,2,Canadian-American entertainment company,Lions Gate Entertainment Corporation|Lionsgate,Q891723|Q4830453|Q6881511,,Starz Entertainment
HD 14412,planetary system,Q206717,6,0,2,set of non-stellar objects in orbit around a star,star system|sun system|planet system,Q17444909,Q15053549,Planetary system
HD 14412,star system,Q595871,6,0,2,"type of astronomical object, stars which orbit each other",stellar system|multiple star|multiple stars|multiple star system|sun system,Q17444909,Q15053549|Q6999,Star system
HD 14412,star system,Q2333293,6,0,2,"creating, promoting and exploiting stars in Hollywood films",star machine,Q58778,Q580995,Star system (filmmaking)
HD 14412,STAR System World Kickboxing Ratings,Q7394680,6,0,2,"the premier rating service for international kickboxing,",,Q43229,,STAR System World Kickboxing Ratings
HD 14412,Star System Tenopia,Q135106451,6,0,2,novel by Richard Brightfield,,Q7725634,,
