data,candidates,QID,row,columns,quality,description,aliases,P31,P279,sitelink
Bakty,Baktykozha,Q115301516,0,0,1,male given name,,Q12308941,,
Bakty,Bakty,Q31578605,0,0,1,"mountain range in Chelyabinsk Oblast and Bashkiria, Russia",,Q46831,,
Bakty,Baktybek Kojonazarov,Q77283018,0,0,1,researcher,,Q5,,
Bakty,Bakty,Q27350663,0,0,1,,,Q55075651,,
Bakty,Baktybek Kalyev,Q111008253,0,0,1,politician in Kyrgyzstan,,Q5,,
Bakty,Baktybek,Q120972890,0,0,1,male given name,,Q12308941,,
Bakty,Baktykozha Izmukhambetov,Q4198704,0,0,1,Kazakhstani politician,Baktykozha Salakhidenuly Izmukhambetov,Q5,,Baktykozha Izmukhambetov
Bakty,Baktygerey Kulmanov,Q4246403,0,0,1,Kazakh politician (1857–1919),,Q5,,
Bakty,Baktybek Kalmamatov,Q79548065,0,0,1,,,Q5,,
Bakty,Baktygul Kalambekova,Q91918916,0,0,1,Kyrgyz diplomat,,Q5,,
Bakty,Baktybek,Q125577637,0,0,2,male given name (Бақтыбек),,Q12308941,,
Bakty,Baktybek Bekbolotov,Q109495949,0,0,2,Kyrgyz lieutenant general,Bekbolotov Baktybek Asankalievich,Q5,,Baktybek Bekbolotov
Dogger Bank,Dogger Bank,Q465816,1,0,1,shallow area of the North Sea,Doggerbank,Q1377943,,Dogger Bank
Dogger Bank,Dogger Bank,Q21956411,1,0,1,Australian beach,,Q40080,,
Dogger Bank,Dogger Bank,Q122698869,1,0,1,ship built in 1972,IMO 7212121,Q11446,,
Dogger Bank,Dogger Bank incident,Q81690,1,0,1,Russian attack on British trawlers in 1904,North Sea Incident|North Sea Case|Russian Outrage|Incident of Hull,Q12890393,,Dogger Bank incident
Dogger Bank,Dogger Bank and the adjacent North Sea,Q23650771,1,0,1,,,Q1970725,,
Dogger Bank,Dogger Bank Wind Farm,Q18159930,1,0,1,"group of offshore wind farms in the North Sea, England",,Q117156709,,Dogger Bank Wind Farm
