data,candidates,QID,row,columns,quality,description,aliases,P31,P279,sitelink
Senusret before an offering-C 21,Senusret before an offering-C 21,Q87412225,0,0,1,,,Q178743|Q220659,,
Senusret before an offering-C 21,Senusret I,Q18763,0,0,2,pharaoh of Egypt,Paton of the Arts,Q5,,Senusret I
Senusret before an offering-C 21,Senusret III,Q19248,0,0,2,Pharaoh of Egypt,Sesostris al III-lea,Q5,,Senusret III
Senusret before an offering-C 21,Senusret II,Q18722,0,0,2,pharaoh of Egypt,,Q5,,Senusret II
Senusret before an offering-C 21,Senusret IV,Q321840,0,0,2,Egyptian Pharaoh of the 13th or 16th dynasty,,Q5,,Senusret IV
Senusret before an offering-C 21,Al-Masala Obelisk,Q133828780,0,0,2,Obelisk in honor of Senusret I in Heliópolis,Senusret I Obelisk|Heliopolis Obelisk,Q170980|Q191687|Q4989906|Q44539|Q29553,,
Senusret before an offering-C 21,Pyramid of Senusret II,Q1698602,0,0,2,ancient Egyptian pyramid,Pyramid of El Lahun,Q4363262|Q175582,,Pyramid of Senusret II
Senusret before an offering-C 21,Pyramid of Senusret III,Q1752090,0,0,2,ancient Egyptian pyramid,,Q4363262|Q175582,,Pyramid of Senusret III
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,stele,Q178743,1,0,2,stone or wooden slab erected for funerals or commemorative purposes,stela|Steles|stelas|stelae|stelai,,Q4989906|Q220659|Q5003624|Q8205328,Stele
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stela,Q86052975,1,0,2,2019 video game,,Q7889,,Stela (video game)
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,star,Q523,1,0,2,astronomical object consisting of a luminous spheroid of plasma held together by its own gravity,celestial star|stars|celestial stars|the stars|stellar,Q17444909,Q6999|Q1027098|Q1146001,Star
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Jacques Stella,Q605799,1,0,2,French Baroque painter (1596-1657),Jacques Star|Jac. Stella|Jacques Stellaert|Jacques Stallard|C. Stella|Jacques Stalard|Stela|J. Stela|J. Stella|Stella|jacopo stella|Jacob Stella|Jaques Stella|Monsù Stella francese|Jacques de Stella,Q5,,Jacques Stella
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stela,Q25393349,1,0,2,female given name,Stela (given name)|Stela (given names)|Stela (first name),Q11879590,,Stela (name)
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stelarc,Q648866,1,0,2,Australian artist (born 1946),Stelios Arkadiou|Stelios Arcadiou,Q5,,Stelarc
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stela,Q7606967,1,0,2,1990 film by Petar Krelja,,Q11424,,
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stela do Nascimento Madruga,Q107288516,1,0,2,Brazilian librarian,Stela Madruga|S. N. Madruga,Q5,,
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,stelae of Nahr el-Kalb,Q6530366,1,0,2,archaeological site in Lebanon,Commemorative stelae of Nahr el-Kalb|Nahr al-Kalb inscriptions,Q839954|Q16887380,,Stelae of Nahr el-Kalb
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stela Nikolova,Q102273085,1,0,2,Ph.D. University of Sofia 1992,,Q5,,
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Re-Harakhty amulet,Q116274026,1,0,2,"amulet, Re-Harakhty at the Metropolitan Museum of Art (MET, 23.10.54)",,Q131557,,
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,Stela dedicated to Re-Harakhty by the draftsman Pay,Q117424330,1,0,2,"limestone stela of the Nineteenth Dynasty of Egypt (Egyptian New Kingdom), 1292–1191 BCE, in the collection of Museo Egizio, Turin, Italy (S.6144)",,Q178743|Q10855061,,
Stela dedicated to Re-Harakhty by the draftsman Pay Limestone,limestone stela dedicated to Isis,Q63891503,1,0,2,Egyptian object in collection of the Ashmolean Museum,,Q178743,,
Mery Hetepouy and Khety-C 19,Mery Hetepouy and Khety-C 19,Q56876024,2,0,1,"Stele depicting Mery, Hetepuy and Khety, assistant chancelors under Sesostris I",,Q178743,,
"Funerary stela of Christopher, in Coptic Sandstone",,,3,0,0,,,,,
Falcon-headed god-MAHG MF 1308,Falcon-headed god-MAHG MF 1308,Q63226332,4,0,1,stele featuring a falcon god,,Q178743|Q220659,,
Falcon-headed god-MAHG MF 1308,Falcon-headed god-E 27292,Q54834108,4,0,2,statuette of a falcon god,,Q1066288|Q220659,,
Falcon-headed god-MAHG MF 1308,Museum of Art and History Geneva,Q679075,4,0,2,"museum in Geneva, Switzerland",MAHG|Musée d'art et d'histoire Genève,Q207694|Q1497649|Q16735822,,Musée d'Art et d'Histoire (Geneva)
Falcon-headed god-MAHG MF 1308,Musées d'Art et d'Histoire,Q3330835,4,0,2,set of all Arts and History museums in Geneva,MAHs|MAH|MAHG,Q16887380|Q43229|Q1497649,,
Falcon-headed god-MAHG MF 1308,Mahgerefteh,Q37453451,4,0,2,family name,,Q101352,,
Falcon-headed god-MAHG MF 1308,Mahgol Tavakoli,Q104143168,4,0,2,researcher ORCID 0000-0002-2215-9894,,Q5,,
Falcon-headed god-MAHG MF 1308,Mahgarita,Q20817870,4,0,2,genus of mammals,,Q310890,,Mahgarita
Falcon-headed god-MAHG MF 1308,Mahgoub Makawy,Q108461935,4,0,2,Minister of foreign affairs for Sudan,,Q5,,
Falcon-headed god-MAHG MF 1308,Mahgawan Halt railway station,Q63355374,4,0,2,"railway station in Uttar Pradesh, India",,Q55488,,
Falcon-headed god-MAHG MF 1308,Mahgoub,Q37088594,4,0,2,family name,,Q101352,,Mahgoub
Falcon-headed god-MAHG MF 1308,Funeral relief-MAHG MF 1351,Q84538802,4,0,2,"High relief, plate that probably closed a loculus in a columbarium",Funeral meal-MAHG MF 1351|MAHG MF 1351|MAH MF 1351|MF 1351|Funerary relief MF 1351,Q5784272|Q84553090|Q220659|Q14562306,,
Falcon-headed god-MAHG MF 1308,Mahguob Mohamed Ahmed,Q88832171,4,0,2,researcher,,Q5,,
Stele of god Adad AO 13092,Stele of god Adad AO 13092,Q115608743,5,0,1,,,Q178743,,
"Stela showing the deceased libating to Osiris, with the jackal god Anubis between them Limestone",stele,Q178743,6,0,2,stone or wooden slab erected for funerals or commemorative purposes,stela|Steles|stelas|stelae|stelai,,Q4989906|Q220659|Q5003624|Q8205328,Stele
"Stela showing the deceased libating to Osiris, with the jackal god Anubis between them Limestone",Stela,Q86052975,6,0,2,2019 video game,,Q7889,,Stela (video game)
"Stela showing the deceased libating to Osiris, with the jackal god Anubis between them Limestone",star,Q523,6,0,2,astronomical object consisting of a luminous spheroid of plasma held together by its own gravity,celestial star|stars|celestial stars|the stars|stellar,Q17444909,Q6999|Q1027098|Q1146001,Star
