data,candidates,QID,row,columns,quality,description,aliases,P31,P279,sitelink
Monto Library,Monto Library,Q85463570,0,0,1,"public library in Monto, Queensland, Australia",,Q11396180|Q28564,,
Monto Library,North Burnett Regional Council library services,Q85376818,0,0,2,"library service in North Burnett Region, Queensland, Australia",,Q26271642,,
North Burnett Regional Council library services,North Burnett Regional Council library services,Q85376818,0,1,1,"library service in North Burnett Region, Queensland, Australia",,Q26271642,,
North Burnett Regional Council library services,North Burnett Regional Council,Q85370989,0,1,2,"local government for North Burnett Region, Queensland, Australia",,Q6501447,,
North Burnett Regional Council library services,Monto Library,Q85463570,0,1,2,"public library in Monto, Queensland, Australia",,Q11396180|Q28564,,
North Burnett Regional Council library services,library service,Q59309634,0,1,2,"services offered by a library such as reference, circulation, interlibrary loan, acquisitions, etc.",library services|services to library users|library public services|library services to users,Q29028649|Q130303173,Q7406919|Q161837,
North Burnett Regional Council library services,Library Services,Q97483991,0,1,2,"library and academic unit of Minnesota State University, Mankato",,Q7075,,
North Burnett Regional Council library services,Library Services and Technology Act,Q6542526,0,1,2,U.S. legislation passed in 1996,,Q476068,,Library Services and Technology Act
North Burnett Regional Council library services,libraries and the LGBT community,Q17064524,0,1,2,library services to the LGBT community,LGBT library services|LGBT library service|LGBTQ library services|LGBTQ library service|queer library services|queer library service|sexual minority library services|sexual minority library service|libraries and sexual minorities|library services to sexual minorities|sexual minorities and libraries,,Q59309634,Libraries and the LGBTQ community
North Burnett Regional Council library services,Library Services and Construction Act,Q6542525,0,1,2,U.S. legislation passed in 1964,,Q476068,,Library Services and Construction Act
North Burnett Regional Council library services,Library Services Act,Q29057219,0,1,2,U.S. legislation passed in 1956,,Q476068,,Library Services Act
North Burnett Regional Council library services,library services provider,Q60461879,0,1,2,,,,Q29933786,
North Burnett Regional Council library services,Library Services Center,Q136680097,0,1,2,building occupied by BookOps and New York Public Library,BookOps|Stroheim & Romann Building|Stroheim and Romann Building|31-11 Thomson Ave|31-11 Thomson Avenue,Q41176,,
North Burnett Regional Council library services,Library Services For People with Disabilities,Q122229125,0,1,2,Public Library in Botswana,LSPD,Q28564,,
North Burnett Regional Council library services,Library services,Q70387853,0,1,2,scientific article published on 01 February 1988,,Q13442814|Q871232,,
Springsure Library,Springsure Library,Q85464123,1,0,1,"public library in Springsure, Queensland, Australia",,Q11396180|Q28564,,
Springsure Library,Central Highlands Regional Council Library Services,Q85379711,1,0,2,"library service in Central Highlands Region, Queensland, Australia",,Q26271642,,
Central Highlands Regional Council Library Services,Central Highlands Regional Council Library Services,Q85379711,1,1,1,"library service in Central Highlands Region, Queensland, Australia",,Q26271642,,
Central Highlands Regional Council Library Services,Central Highlands Regional Council,Q85372024,1,1,2,"local government for Central Highlands Region, Queensland, Australia",,Q6501447,,
Central Highlands Regional Council Library Services,Springsure Library,Q85464123,1,1,2,"public library in Springsure, Queensland, Australia",,Q11396180|Q28564,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo nazionale archeologico della Sibaritide,Q113526330,2,0,1,public library in Italy,,Q28564|Q124750711,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo internazionale delle ceramiche,Q112581181,2,0,2,"library in Faenza, Italy",,Q385994|Q380829|Q124750593,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo de Zaragoza,Q85687046,2,0,2,library in Spain,,Q13866185|Q12317349,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Library of the Museo civico di storia naturale,Q3639653,2,0,2,library,"Biblioteca del Museo civico di storia naturale|Trieste, Italy|Comune di Milano. Biblioteca del Museo civico di storia naturale, Milano (MI)|Biblioteca del Museo di Storia naturale e dell'Acquario civico di Milano",Q166118|Q385994|Q124750618,,Library of the Civic Museum of Natural History of Milan
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo de Prehistoria de Valencia,Q5728042,2,0,2,"library in Valencia, Spain",Biblioteca del Museu de Prehistòria de València,Q7075|Q12317349,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del museo civico archeologico di Bologna,Q112709403,2,0,2,library in Bologna,,Q385994|Q124750618,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo de Bellas Artes de Asturias,Q25408307,2,0,2,library in Spain,,Q13866185|Q12317349,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo dell'Aeronautica Gianni Caproni,Q113639903,2,0,2,special library in Italy,,Q385994,,
Biblioteca del Museo nazionale archeologico della Sibaritide,"Biblioteca del Museo della Scuola e dell'Educazione ""Mauro Laeng"". Università Degli Studi Roma Tre",Q113169720,2,0,2,university library in Italy,,Q1622062,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo Pablo Serrano,Q85687048,2,0,2,library in Spain,,Q13866185|Q12317349,,
Biblioteca del Museo nazionale archeologico della Sibaritide,Biblioteca del Museo Etnológico de Ribadavia,Q85725965,2,0,2,library in Spain,,Q13866185|Q12317349,,
